Geographical Location (Latitude),Geographical Location (Longitude),Sampling Date,Nitrogen (mg/L),Phosphorus (mg/L),State of Sewage System
25.42679,-138.9737772,15-04-2023,3.937447367,2.508121127,Good
-23.42990925,-106.5592934,25-07-2016,9.50780872,2.288196543,Moderate
-44.248659,-9.635210015,02-07-2015,1.11752002,0.340241385,Good
-41.57767613,-165.3313336,20-12-2019,6.323952905,1.469283201,Good
-89.79052716,16.87978257,26-06-2021,9.330081151,1.024126809,Moderate
-38.18609568,-0.438537296,11-01-2021,1.649901216,2.525880064,Moderate
-88.56946513,134.3321173,01-07-2022,0.760632783,0.447911516,Good
18.06450537,152.2260126,22-06-2017,7.899093516,4.358113581,Good
73.70385519,-167.2715947,24-10-2019,4.391378897,1.061672986,Good
47.2726184,-84.876024,21-11-2020,0.099424374,0.996837861,Good
-56.91467137,110.6487093,12-07-2015,3.028669982,4.828857702,Poor
-15.26875569,-173.7795545,13-08-2023,1.957463075,3.846975974,Poor
-66.6216708,-110.2065089,08-08-2018,9.71369463,4.879735198,Good
80.28363856,-88.44590909,31-08-2014,4.581534489,1.157302417,Poor
15.20038669,102.9985945,25-07-2019,4.117477104,2.548165311,Moderate
-23.90336225,10.40947081,30-03-2020,1.229880111,4.915612867,Moderate
78.55166267,-61.83543326,29-12-2015,9.856610367,1.297105744,Good
-18.2613342,-113.6922159,29-09-2018,1.956242489,0.664162596,Good
57.07915387,-163.8131413,21-03-2018,8.918145405,3.081628109,Good
21.02855816,136.9720958,29-11-2020,2.91845711,4.4402804,Good
8.30313415,-163.4573075,13-11-2019,9.556659685,3.018328467,Good
-40.37034342,-3.09024476,17-01-2016,7.985799841,0.391272308,Good
-2.654299936,17.67344699,03-01-2023,6.861748991,1.104098304,Good
17.08067456,-24.95363465,01-09-2023,1.690734348,3.93747276,Good
51.74259556,161.2946752,10-12-2023,9.715737273,2.278408292,Good
-86.84806709,-86.56576804,21-10-2020,5.637517448,2.718861376,Moderate
16.73013795,-19.17640051,22-09-2017,7.980600962,1.091615829,Good
-53.64231247,-58.74217241,01-11-2016,7.531302514,0.524673344,Good
60.11817484,6.950731765,05-10-2021,9.986978872,3.986550405,Moderate
25.7365911,3.50211294,20-04-2015,3.69500879,2.70679021,Poor
-17.76888771,-66.74661743,21-03-2020,0.429359828,1.867135639,Moderate
78.2870037,107.0919741,05-05-2016,5.92467161,3.825895855,Good
-9.896318234,116.2566028,18-09-2019,6.180778954,0.49431222,Moderate
-67.05705695,-38.43013121,15-01-2014,8.095095349,0.119701994,Good
-14.17744288,-128.7416798,02-07-2018,9.232449226,0.144664902,Good
-55.88965628,150.4736848,14-11-2019,1.654897366,2.250633472,Good
-78.02403109,-138.3041888,18-07-2022,9.522780431,2.731856428,Moderate
69.6597592,89.54564698,02-02-2018,5.321704706,3.928823405,Moderate
-55.3628082,-77.05515997,28-06-2015,2.053472487,0.436026437,Good
-14.04240231,50.98955718,08-07-2015,8.191379421,4.228376596,Good
-36.8379669,-41.45919406,18-06-2021,6.171215731,2.622147916,Moderate
9.049458481,-164.3571723,20-08-2020,8.356962156,0.952175819,Moderate
-26.58394379,138.4557767,09-09-2016,5.587955429,3.991521016,Moderate
-23.90070407,153.1998164,05-05-2020,7.567628693,4.646654644,Moderate
7.581380179,178.9359175,10-09-2014,9.970483726,3.196353823,Good
-87.04555304,96.33147589,11-05-2019,1.551841603,1.524796657,Good
12.67806062,-42.20703024,10-04-2015,9.965903702,4.262535492,Poor
70.31918437,-138.1780551,03-03-2014,4.058046369,3.049231921,Poor
-57.16305737,-144.1494445,04-03-2021,1.22592758,0.926849356,Moderate
-42.02876046,142.2086619,06-07-2015,1.47298382,4.348726646,Good
-70.26780695,26.40312454,01-10-2016,2.120732565,3.959664786,Good
-26.23058425,87.99495316,13-07-2022,2.10839445,1.005699745,Good
-60.93632612,113.0007974,31-03-2018,6.803292964,0.687542747,Poor
-53.91429669,-79.61442472,18-02-2017,2.16338683,2.807753558,Good
40.41717297,120.3880372,10-01-2015,3.385941787,4.422900198,Moderate
65.89727373,-11.27729075,10-08-2018,6.237306973,4.319954813,Good
-47.10843513,-12.55888015,26-09-2023,7.913493352,0.826709348,Good
-82.32191856,-131.8033576,18-07-2014,7.120017334,1.123573005,Moderate
-39.70578456,97.64536506,24-09-2022,9.135611064,3.734160021,Poor
-13.05311878,73.16893372,11-11-2023,6.515276564,1.507839986,Good
70.96253327,-157.3251106,17-12-2020,7.764805662,2.921412959,Moderate
-46.51875922,119.8386619,09-02-2018,2.816214796,3.847979527,Poor
71.83100712,-6.43570615,23-10-2022,3.73253388,2.142942904,Poor
36.39227328,-45.50780605,30-09-2022,2.701650573,3.766750202,Good
-27.08293468,84.48088129,03-11-2017,6.945065016,3.108771068,Poor
1.957795001,5.913911968,02-12-2019,6.465665303,0.366170638,Good
81.62036817,29.48413466,27-12-2018,9.901717031,4.084366529,Good
-53.92943478,-46.40708325,23-05-2017,1.879603388,0.491647048,Moderate
11.77780453,-107.0943847,18-07-2014,9.69229143,2.313442054,Moderate
13.12337471,26.2769384,14-12-2023,4.255606335,4.761154526,Moderate
67.66295557,-22.85777511,11-12-2021,6.55919827,4.801737219,Good
-88.59685286,137.1432405,12-09-2016,1.747464361,1.144169137,Moderate
-57.96905151,-26.82123909,08-05-2016,5.472154644,2.916312792,Moderate
-29.04895362,146.7808877,11-01-2020,9.527003415,0.902571906,Good
7.046360809,31.90498864,23-03-2023,8.362991308,1.790869556,Good
-79.27512165,68.56725421,16-04-2022,1.048097924,2.368266426,Good
52.77690796,-42.49830302,24-09-2014,8.137034985,1.541243016,Moderate
-44.60894763,-39.36927167,11-02-2023,9.175864217,4.498428623,Moderate
26.15626819,-62.45373848,27-02-2014,4.287900244,3.608153928,Good
0.602370449,-92.50424308,15-08-2023,2.244147081,2.683194917,Moderate
6.830836055,176.3756201,15-09-2022,5.231929023,4.555163429,Good
-87.97317434,113.279272,15-01-2017,2.209263167,2.299385308,Poor
-28.97065675,163.0793246,13-11-2023,6.639687353,0.034964158,Good
-71.18650162,151.0206005,11-01-2023,8.698780531,2.338813323,Poor
-19.07698789,59.05512517,15-04-2023,2.933388963,4.032709712,Moderate
10.52915206,-89.23245985,04-12-2020,8.478790458,0.725579214,Good
88.085448,-48.94124189,06-05-2023,5.180984912,2.507704272,Good
-3.220385167,-90.41183747,09-03-2016,1.267474624,3.001506433,Poor
6.14652955,109.3427621,20-09-2018,0.601484072,4.010206244,Good
28.92151948,162.4676907,08-05-2016,8.740872546,2.766969407,Moderate
-67.96010481,-61.66071328,11-11-2017,6.124814556,2.168119173,Good
83.92323339,-86.44936947,16-05-2018,5.724894235,3.303047215,Poor
-83.90479085,-19.88716048,05-08-2020,0.935077366,0.106542727,Good
53.20442229,-135.4900862,12-04-2017,7.396935098,2.612340519,Moderate
43.39252273,63.55723981,01-12-2014,0.481034973,1.136394637,Poor
-75.16975161,-37.29305478,26-12-2015,7.937135577,4.376020691,Poor
-38.46359049,161.5981016,15-10-2015,4.752638089,4.462092938,Good
-54.1950021,-139.8654185,27-02-2014,9.927399934,0.23375767,Moderate
57.32353823,-115.1699263,05-03-2015,8.306565715,1.267702174,Moderate
12.06984828,-93.65263025,08-12-2014,2.399736937,2.70417552,Moderate
-51.96683318,52.76385719,08-02-2016,0.868017742,0.706820271,Good
0.225285666,22.58150637,22-08-2014,1.483151182,3.584992311,Moderate
82.58882712,-68.1396235,02-07-2022,3.071769976,4.867741579,Moderate
-19.75169972,-108.1490513,26-05-2021,4.860749912,3.556704161,Good
54.01440034,19.79036857,01-02-2015,6.813498156,1.143767607,Moderate
-45.64627319,1.451584228,29-05-2018,0.043209596,0.38818238,Good
57.88197167,80.52156177,09-02-2016,7.200044235,4.03715968,Good
-79.12605041,94.47948763,20-02-2019,1.621483688,1.044037514,Moderate
12.03656143,74.72577181,05-04-2017,7.964849302,1.535834899,Poor
80.50258113,104.2617444,08-09-2023,5.867596197,2.340532911,Moderate
-44.14375168,131.5120617,15-12-2022,7.217253639,0.074938616,Poor
2.090008962,-57.71374986,06-04-2021,4.829645116,4.340147031,Moderate
-3.771653406,132.074009,30-08-2016,7.684792327,3.041669993,Moderate
77.09086444,176.5173277,28-02-2018,7.093962938,2.522691557,Moderate
-28.1124562,-129.8099273,08-01-2017,6.43968517,0.49382052,Good
59.08398036,-23.98106236,25-01-2017,4.610898321,3.418249389,Moderate
59.28135101,-72.04701842,05-02-2022,2.025285657,2.834721543,Good
23.4518625,63.38197386,04-11-2021,8.618146934,4.506758497,Good
16.54240265,84.1318041,02-06-2018,1.066622338,3.757780844,Good
-56.02610923,-11.10281356,20-08-2019,7.70735993,4.22329159,Moderate
-53.19936389,163.3758586,20-10-2019,3.599552354,0.794617849,Moderate
17.55645356,109.1551756,18-03-2019,0.070099335,2.726824266,Poor
76.23435134,-156.5669795,10-01-2020,3.793050725,3.830869925,Good
39.34857887,84.81304814,22-10-2022,6.050863657,1.703748213,Poor
-77.24680421,113.2840281,19-07-2017,4.24817376,0.397898426,Moderate
26.1881811,48.36942252,26-07-2018,0.563871325,0.812788556,Moderate
32.84156381,-134.7182864,04-04-2017,0.203215424,0.948626018,Poor
76.23622609,136.7019493,01-03-2018,0.963965727,3.82370603,Moderate
35.98362631,82.98506647,08-07-2018,8.263103871,1.335267131,Good
8.466476107,-147.3583306,02-05-2017,7.200572211,1.550081819,Poor
-35.5208578,87.89732483,07-03-2015,7.685048232,4.31030086,Good
-35.52176901,163.6145426,03-08-2020,6.709556541,3.251022056,Good
-14.78610702,172.8761385,15-05-2016,6.909198089,0.687034465,Good
-64.12788851,168.6262077,22-09-2019,3.624838988,3.244254893,Good
81.34961504,7.457342722,22-10-2014,9.7905466,2.063090295,Poor
-67.03592384,42.89563791,03-11-2015,1.539744261,0.549347779,Good
-65.80265833,175.0411057,12-02-2018,9.464790904,4.107778191,Good
-86.64527745,1.095020319,20-05-2020,6.619635096,0.437645008,Moderate
53.6714114,179.4282835,09-04-2017,4.642459479,0.87400898,Good
16.53112783,66.10287247,04-11-2014,2.291141981,3.96514963,Good
-0.901344507,92.60539227,24-01-2018,1.814541493,1.220136572,Good
-6.241068902,131.4057806,08-07-2021,1.031144279,0.261591054,Moderate
81.00318656,-89.04765772,18-05-2021,1.959384533,3.240783641,Moderate
75.19174329,-82.67420897,28-11-2017,4.643210479,3.873530999,Moderate
76.61656563,-67.96245057,18-03-2017,4.574592596,1.018030217,Moderate
-74.10630916,161.288812,14-11-2021,2.256950051,4.341825718,Moderate
32.78568004,-152.1395538,10-12-2019,3.154140529,1.606541472,Moderate
-39.90168852,-173.2407012,29-11-2015,9.952198682,2.077795911,Good
-44.05095985,71.41919091,06-02-2018,5.941513168,3.242694795,Moderate
29.88823566,-37.73488134,29-04-2017,1.926492568,4.835950541,Good
-3.423877267,-119.3771573,05-08-2022,6.970962136,1.283209356,Good
-56.69456549,69.96662628,23-11-2023,3.244109652,4.380748723,Moderate
48.85457776,143.7012042,27-08-2015,1.309766255,1.401963154,Moderate
6.964953026,51.38673731,25-02-2022,3.487058388,4.497591847,Good
49.01461248,-4.35391964,18-05-2020,1.104196294,1.813917372,Good
52.39365616,-64.62495804,19-09-2018,6.657914828,3.160704294,Poor
-26.18486599,15.69713144,28-04-2022,8.40225423,0.174266304,Poor
-51.33989037,-91.17825647,26-11-2019,0.733386131,4.581810022,Poor
46.0536038,19.32135746,08-09-2020,2.809191418,2.708288159,Moderate
-4.098815642,95.00883339,18-12-2015,6.948738107,0.279545444,Poor
44.94294716,-90.05558899,27-12-2022,9.559926777,0.603422908,Good
55.784209,-22.67618654,12-12-2023,3.274061314,4.104965494,Moderate
-13.7366838,117.657972,12-12-2016,4.278364868,4.328890413,Moderate
69.8610592,53.07470961,10-10-2022,2.861185434,4.246692446,Good
-28.53191182,16.36941307,13-12-2022,2.895142698,2.59156972,Poor
-73.65316313,99.87885853,17-09-2019,2.447626189,0.047392432,Good
-37.04240767,-155.104562,21-06-2015,5.68103734,3.311172189,Good
-60.64127972,-15.60299195,12-09-2020,4.926520003,0.406183074,Moderate
45.16906042,-97.10931569,24-05-2018,2.804071144,0.482982995,Moderate
-28.1877563,-110.769997,20-06-2015,6.290107651,4.952085728,Moderate
20.98289895,-158.0383935,15-08-2021,6.56695471,2.483405755,Good
-67.72635964,-122.4785401,08-07-2016,3.934626868,4.941455949,Good
-54.13793652,42.60901704,04-01-2020,8.428129344,1.838111483,Moderate
-52.88574477,-81.55114336,18-12-2014,1.199575015,2.945603283,Good
12.50772412,-3.871036682,05-06-2016,3.917514776,3.355912833,Moderate
27.84733554,143.3017434,02-08-2020,3.10967626,4.741428069,Moderate
-14.62623384,59.54052228,09-04-2023,4.045407834,1.60711135,Good
76.60778668,-62.07520346,01-11-2021,0.255892732,4.116504624,Good
15.19614327,146.8303281,19-05-2019,2.391632471,1.418256601,Moderate
31.40788604,-139.8829455,29-03-2018,7.852611002,2.571151991,Moderate
-34.54405655,28.74319726,26-04-2023,9.489697617,2.269601934,Good
-60.62557369,166.8810775,23-02-2019,6.730295873,0.384485184,Good
-35.57419708,95.19705228,16-12-2018,0.080458196,3.141914994,Good
86.21357107,49.14590866,21-03-2015,0.46187842,4.806087431,Moderate
20.89953861,56.96119785,26-08-2014,1.747664537,0.967053891,Good
15.25382968,-94.43944181,30-03-2019,0.143433614,0.578454593,Moderate
41.62175862,77.75233831,30-10-2019,0.773416552,2.715687588,Good
5.063972108,150.6336813,26-12-2021,6.458945084,2.131341114,Good
38.85893576,-97.08231277,22-01-2020,9.792574118,0.429239256,Poor
-31.77700694,-135.2944799,02-09-2022,6.763427256,4.519268584,Good
65.8936832,67.83853578,03-11-2017,1.03448761,4.410600434,Moderate
64.1848632,110.2246695,21-06-2020,5.530266632,3.897685273,Good
47.78738607,-150.7121341,10-05-2016,1.76900977,2.74823145,Good
50.03155612,-172.3328225,18-06-2019,2.926041381,3.394639493,Good
-65.65737601,166.4055098,14-04-2015,8.513507121,0.867558143,Good
31.05031358,4.712676259,21-01-2020,4.366488302,2.633417744,Good
35.26142065,153.1688187,29-09-2023,9.154453318,0.277109519,Poor
30.34094048,-106.1116118,12-09-2015,2.989307622,2.250297288,Poor
-58.35380056,164.5510682,06-09-2018,1.504209023,3.591812818,Good
-86.80401732,116.6043471,11-11-2015,1.619232456,2.838266618,Good
88.71709663,-15.11942625,06-01-2017,1.330781192,4.69339252,Moderate
64.40814161,119.1800958,12-07-2015,2.620907057,0.6212621,Moderate
89.71047688,127.8797728,03-11-2017,9.152216916,3.753565628,Good
-83.84542171,-160.0110423,07-10-2015,9.967488395,2.083294017,Moderate
-32.71008987,-139.6542226,03-06-2020,6.123878999,1.61482692,Moderate
-74.6925559,-53.27333078,20-01-2019,1.717214637,0.490808182,Moderate
-85.43661262,3.14771586,16-03-2017,2.121364598,2.032186585,Moderate
88.07203981,68.84229778,24-06-2018,4.836422395,3.787236304,Good
-75.24131673,-41.5767751,08-03-2016,8.169972464,3.236686738,Poor
-54.74501027,156.5023555,15-04-2017,6.0006066,2.717317336,Moderate
60.33715694,-54.69996224,02-10-2018,5.739029707,1.417664133,Moderate
-10.4679342,-90.2590143,01-08-2020,3.027215181,2.046017935,Poor
-0.00827213,-178.8425285,23-08-2019,6.309248838,1.933902178,Moderate
33.57252705,169.9959508,18-05-2021,3.297012802,4.176641133,Good
-43.72783575,86.6350627,18-11-2022,1.11633321,2.923365097,Moderate
24.67514105,-141.9516351,02-08-2019,6.365128864,0.072835479,Poor
0.70491411,-13.74701272,31-07-2015,6.228504603,4.005872795,Good
-64.66540126,-164.3525024,14-03-2022,1.775573946,3.88393206,Poor
-66.79506419,23.26351543,09-06-2022,0.704485929,2.778077272,Good
41.56799523,-71.95708167,26-05-2018,9.915447796,4.199874209,Moderate
-60.58645667,95.76368465,06-02-2022,9.714186307,4.45589901,Moderate
75.96399401,-98.26701768,14-09-2019,2.126930038,2.898521213,Moderate
7.307817105,95.2714105,14-03-2020,3.872680992,1.036849189,Good
29.00081174,-148.8455558,31-12-2017,8.016630594,0.986130944,Good
-6.275299997,93.13872862,14-05-2016,6.202629791,4.564393544,Moderate
6.359495412,75.8151645,05-08-2018,6.792134187,0.510105295,Poor
29.89052715,-144.500264,22-01-2020,4.598718815,1.321658932,Good
-69.7133962,-177.507087,28-05-2019,4.06567332,4.626472745,Poor
-77.21983374,72.0820408,02-08-2019,5.084170332,2.179700228,Good
62.51299003,22.44945847,24-07-2022,8.641945875,4.08852691,Good
-70.39037129,26.71200627,24-07-2016,4.647014342,0.37300459,Good
25.86337595,68.19913241,30-03-2020,6.737283347,2.486458223,Good
-52.6328225,-78.49041554,22-06-2021,9.78395234,3.290862441,Good
25.0733136,-161.3955394,04-11-2014,8.306313713,0.897360053,Moderate
23.202058,-129.7030625,08-10-2023,8.138803089,4.17123798,Good
-55.97459552,-32.92426141,07-12-2022,7.381021539,0.516177607,Good
58.29424082,79.95002038,19-12-2017,2.93914947,1.069497196,Good
83.49656633,9.793306544,23-07-2023,7.261805633,3.463849341,Good
-1.288641826,60.58654827,21-12-2016,1.696626364,4.015271105,Good
-16.76703548,-140.8371879,28-07-2019,9.957505361,2.213808633,Good
-54.74035138,-121.4222097,01-09-2023,3.42893917,3.99891091,Good
59.66954429,9.542097827,09-04-2021,6.35905268,0.849552255,Moderate
69.68820179,-19.96429694,01-08-2023,7.380807944,2.109066833,Moderate
74.95440783,127.8020874,22-04-2015,2.318944535,3.414554396,Moderate
40.77287546,142.47924,10-03-2016,0.123655659,1.498130624,Good
66.04754344,-110.3589157,14-05-2021,4.571367928,3.72610499,Good
78.03480173,-44.63585036,01-09-2014,9.539327626,2.10010803,Good
6.718584144,48.00027307,06-06-2021,3.065795285,2.619685078,Poor
-62.37448915,179.2761261,06-03-2020,6.275762581,0.635215163,Good
83.44167507,122.270157,08-12-2020,5.580642492,0.592871397,Good
15.54842499,86.2471679,19-10-2015,2.687609505,2.874476776,Moderate
-39.5269296,-70.4477697,17-10-2021,9.61712066,0.22542363,Good
68.24196502,-154.020588,16-09-2015,9.123006901,2.933214853,Moderate
35.50728908,-99.0134169,04-12-2021,6.068310223,4.313260366,Moderate
-50.81530717,-35.66895617,29-10-2018,9.002987959,4.170196408,Poor
-53.03089201,-62.01522466,25-10-2014,3.423646104,4.036396629,Poor
-38.29851574,82.42944665,25-01-2015,1.505521225,4.432655648,Moderate
-71.55554427,172.7107016,03-07-2021,4.696016727,3.79629909,Moderate
-63.19601279,88.48435625,02-03-2023,8.3903959,2.003000182,Good
59.73472231,111.5940121,04-07-2014,3.348443002,2.3798943,Good
64.19762325,-130.6821094,13-12-2022,1.851157044,2.521074949,Good
29.5015665,-74.16278222,09-12-2015,6.019640238,2.442614265,Poor
28.61265925,136.3108196,06-01-2017,4.829922782,4.52695051,Moderate
-87.5625945,170.4059981,09-02-2015,7.488495323,0.488913878,Moderate
85.42565424,80.69923957,26-12-2016,5.644058089,4.752484454,Moderate
22.81344812,-29.33981524,17-11-2014,3.132448769,2.62819786,Good
71.78894749,24.80403862,20-08-2021,6.967969131,0.27430614,Moderate
-12.41256379,30.30425872,09-09-2023,2.026595922,1.120229139,Good
27.26544806,140.4354021,09-08-2014,6.738518081,4.148235065,Good
51.87990507,-92.90665252,07-01-2016,2.489581409,3.776552685,Good
-41.62239964,13.63685317,14-08-2014,2.208259994,1.035637401,Good
34.22974063,-52.64607535,09-03-2015,1.139761989,2.869278418,Good
69.60869412,-120.6698017,26-08-2018,7.318535173,0.206102826,Good
-5.911489601,2.229597907,11-08-2016,4.198687829,1.487675306,Moderate
76.42495664,15.40549801,02-07-2018,6.805413683,4.285419511,Moderate
21.9048931,-13.26874177,05-01-2019,4.886706038,3.561909532,Poor
20.33361968,149.5116336,01-06-2019,1.827091573,1.173163097,Good
-84.83156616,24.86157361,08-12-2018,7.848149242,4.283241985,Poor
-22.10191387,-102.2059214,20-05-2023,2.095902978,2.374128091,Good
-20.96583577,-124.6037142,04-07-2014,7.310381696,1.850235023,Good
43.23509665,-129.8119629,13-08-2016,3.754386142,4.568354158,Moderate
85.53735688,175.6164068,21-12-2014,4.594364335,4.255185721,Moderate
-60.87177667,159.8573761,22-09-2020,8.277149118,2.70414903,Moderate
-87.12476013,-62.58514054,08-12-2022,8.773606333,3.010510065,Poor
